#YY  MM DD hh WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2004 12 09 22 110  7.9 10.2  4.29 16.00  9.93 256 1016.7   8.0   9.9   5.7 99.0 99.00
2004 12 09 23 110  7.9 10.0  4.27 14.81 10.44 249 1016.1   7.8   9.9   5.8 99.0 99.00
2004 12 10 00 107  8.5 11.0  3.84 16.00 10.27 256 1015.9   8.0   9.9   6.1 99.0 99.00
2004 12 10 01 114 11.1 15.4  3.89 14.81  9.73 260 1015.3   8.0   9.9   6.6 99.0 99.00
2004 12 10 02 111 11.0 13.7  3.73 16.00  9.30 242 1014.7   7.7   9.8   6.2 99.0 99.00
2004 12 10 03 107 10.2 12.7  3.18 16.00  9.03 250 1013.3   7.9   9.8   7.0 99.0 99.00
2004 12 10 04 110 10.4 13.5  3.01 16.00  8.93 248 1013.2   8.2   9.8   7.5 99.0 99.00
2004 12 10 05 114 12.2 15.6  3.27 14.81  8.88 266 1012.6   8.3   9.8   7.5 99.0 99.00
2004 12 10 06 117 12.2 15.1  3.10 14.81  8.20 260 1012.3   8.4   9.8   7.7 99.0 99.00
2004 12 10 07 114 12.0 14.6  3.18 13.79  8.37 273 1012.5   8.3   9.8   7.7 99.0 99.00
2004 12 10 08 116 11.1 13.5  3.00 14.81  8.63 258 1012.6   8.4   9.8   7.8 99.0 99.00
2004 12 10 09 119 10.5 13.4  2.89 14.81  8.89 259 1012.4   8.4   9.8   7.9 99.0 99.00
2004 12 10 10 110  9.8 12.4  3.18 13.79  9.47 254 1011.8   8.4   9.8   7.8 99.0 99.00
2004 12 10 11 100  9.7 12.0  2.90 13.79  9.29 260 1011.5   8.4   9.7   7.7 99.0 99.00
2004 12 10 12 120  8.2 11.7  2.90 12.90  8.18 273 1011.7   8.9   9.7   8.3 99.0 99.00
2004 12 10 13 187 12.6 16.2  3.10 12.90  6.92 262 1010.4  11.5   9.7  10.9 99.0 99.00
2004 12 10 14 186 13.9 16.4  2.76 12.90  6.80 270 1009.7  11.5   9.7  10.9 99.0 99.00
2004 12 10 15 188 13.2 15.6  3.21 12.90  6.96 271 1009.2  11.2   9.7  10.5 99.0 99.00
2004 12 10 16 190 13.0 16.6  2.98 13.79  6.83 269 1008.8  11.0   9.7  10.4 99.0 99.00
2004 12 10 17 194 13.4 16.1  3.00 12.90  7.05 269 1008.5  11.0   9.7  10.5 99.0 99.00
2004 12 10 18 188 12.7 15.5  2.96 12.90  6.62 258 1008.6  11.1   9.8  10.5 99.0 99.00
2004 12 10 19 188 13.2 16.0  2.93 13.79  6.60 268 1008.1  11.1   9.8  10.6 99.0 99.00
2004 12 10 20 189 14.3 18.8  2.77 12.12  6.45 279 1007.1  11.3   9.9  10.8 99.0 99.00
2004 12 10 21 187 14.9 18.3  2.62 12.90  6.15 269 1006.5  11.4  10.0  10.9 99.0 99.00
2004 12 10 22 189 14.1 17.3  2.52 12.90  5.99 270 1006.0  11.2   9.9  10.7 99.0 99.00
2004 12 10 23 193 13.2 15.5 99.00 99.00 99.00 999 1005.7  11.1   9.9  10.5 99.0 99.00
2004 12 11 00 203 11.9 14.3  2.80 12.90  6.55 252 1006.2  11.2   9.9  10.6 99.0 99.00
2004 12 11 01 263  9.1 11.2  2.82 12.12  7.50 270 1007.4  10.5   9.8   9.9 99.0 99.00
2004 12 11 02 288  7.8  9.6  3.20  9.09  8.07 233 1008.8  10.3   9.8   8.8 99.0 99.00
2004 12 11 03 283  8.9 12.5  3.36 10.00  8.18 245 1009.8   9.7   9.9   8.4 99.0 99.00
2004 12 11 04 277  7.1  8.6  3.87  9.09  8.57 235 1010.6   9.9   9.9   8.2 99.0 99.00
2004 12 11 05 268  7.9 10.2  4.05 12.12  8.63 271 1011.3   9.9   9.9   8.0 99.0 99.00
2004 12 11 06 286  8.6 11.3  3.91 12.12  8.46 281 1012.3   9.4   9.9   7.5 99.0 99.00
2004 12 11 07 290  9.3 11.3  3.79 11.43  7.69 271 1012.9   9.6  10.0   6.6 99.0 99.00
2004 12 11 08 283  8.7 11.3  3.35 12.12  7.29 278 1013.9   9.3   9.9   5.3 99.0 99.00
2004 12 11 09 299 10.4 12.3  3.18 12.12  6.82 266 1015.0   8.5   9.8   5.3 99.0 99.00
2004 12 11 10 297 10.1 13.2  2.75 11.43  6.92 263 1015.8   8.6   9.8   5.2 99.0 99.00
2004 12 11 11 294 10.4 12.7  2.51 14.81  6.97 194 1016.8   8.5   9.7   3.3 99.0 99.00
2004 12 11 12 299 10.2 12.0  2.86 11.43  7.21 249 1017.7   8.6   9.7   3.7 99.0 99.00
2004 12 11 13 330  6.7  9.3  2.78  9.09  7.20 260 1018.5   8.2   9.6   4.5 99.0 99.00
2004 12 11 14 320  7.2  9.1  2.71 10.81  7.36 250 1019.6   8.0   9.7   3.1 99.0 99.00
2004 12 11 15  37  3.2  4.7  2.37 12.90  7.24 248 1020.7   7.0   9.6   4.1 99.0 99.00
2004 12 11 16  35  1.0  1.8  2.55 13.79  8.04 258 1021.8   6.8   9.5   3.9 99.0 99.00
2004 12 11 17 345  1.8  2.8  2.55 13.79  8.12 266 1023.0   7.0   9.4   4.3 99.0 99.00
2004 12 11 18 350  2.5  3.2  2.67 10.00  7.98 267 1024.2   7.2   9.5   4.4 99.0 99.00
2004 12 11 19  23  0.4  1.4  2.93 10.00  7.90 271 1024.8   7.1   9.7   4.3 99.0 99.00
2004 12 11 20 274  0.9  1.9  2.91 12.12  7.86 270 1024.7   7.5   9.8   4.5 99.0 99.00
2004 12 11 21 309  5.1  6.3  3.05 11.43  8.00 276 1024.2   8.1   9.7   4.7 99.0 99.00
2004 12 11 22 332  5.2  6.9  2.61 12.90  8.17 270 1023.7   8.7   9.7   3.1 99.0 99.00
2004 12 11 23  45  1.9  3.5  2.63 13.79  8.17 257 1024.3   9.3   9.7   1.2 99.0 99.00
2004 12 12 00  78  4.9  6.3  2.65 11.43  8.73 270 1024.6   8.5   9.6   3.4 99.0 99.00
2004 12 12 01  91  6.1  7.9  2.31 12.12  8.80 279 1025.2   8.2   9.6   4.1 99.0 99.00
2004 12 12 02  67  5.5  7.5  2.30 12.12  8.74 276 1025.4   8.0   9.6   3.6 99.0 99.00
2004 12 12 03  59  6.1  8.7  2.27 12.12  8.33 279 1025.1   7.3   9.5   2.6 99.0 99.00
2004 12 12 04  73  8.5 10.4  2.05 12.12  7.95 284 1025.2   8.1   9.6   0.4 99.0 99.00
2004 12 12 05  64  7.5  9.6  2.21 13.79  7.40 284 1025.2   8.1   9.6   1.4 99.0 99.00
2004 12 12 06  68 10.4 12.1  2.42 13.79  7.63 273 1024.7   8.3   9.6   0.7 99.0 99.00
2004 12 12 07  93 11.2 14.4  2.49 12.90  7.19 290 1024.0   8.7   9.6   1.2 99.0 99.00
2004 12 12 08  90 11.3 14.6  2.70 12.90  6.31 280 1023.5   8.9   9.6   2.1 99.0 99.00
2004 12 12 09  69 13.8 16.9  2.64 13.79  6.96 285 1022.7   9.4   9.7  -2.0 99.0 99.00
2004 12 12 10  73 14.2 18.4  2.65 12.90  6.90 295 1022.3   9.1   9.7  -1.8 99.0 99.00
2004 12 12 11  83 14.1 17.4  2.66 12.90  6.75 274 1022.0   9.1   9.6  -3.0 99.0 99.00
2004 12 12 12  80 14.4 17.9  2.59 12.12  6.57 284 1021.6   9.3   9.6  -3.5 99.0 99.00
2004 12 12 13  75 15.5 18.6  2.43 12.12  6.32 279 1020.8   8.7   9.7  -2.8 99.0 99.00
2004 12 12 14  72 14.5 18.7  2.40 11.43  6.03 293 1020.6   9.0   9.7  -4.0 99.0 99.00
2004 12 12 15  72 14.9 17.9  2.51 12.90  6.03 274 1019.6   9.3   9.7  -4.4 99.0 99.00
2004 12 12 16  70 16.6 19.9  2.52 12.90  5.48 275 1017.8   9.3   9.7  -4.1 99.0 99.00
2004 12 12 17  73 14.8 17.9  2.27 13.79  5.12 301 1018.8   9.4   9.7  -3.8 99.0 99.00
2004 12 12 18  76 15.1 18.6  2.32 12.12  5.27 275 1018.3   9.9   9.6  -4.4 99.0 99.00
2004 12 12 19  86 14.4 17.9  2.62  6.25  5.36 128 1017.4   9.8   9.6  -2.8 99.0 99.00
2004 12 12 20 105 13.8 17.0  2.38  6.25  5.19 124 1017.0   9.1   9.5   2.0 99.0 99.00
2004 12 12 21 106 13.5 16.3  2.15 12.12  5.30 272 1016.0   9.7   9.6   2.0 99.0 99.00
2004 12 12 22 106 14.7 17.3  2.08  5.00  4.94 130 1014.9   9.2   9.6   3.0 99.0 99.00
2004 12 12 23  99 13.9 16.8  2.17  5.26  4.99 136 1015.0   8.9   9.7   3.1 99.0 99.00
2004 12 13 00 108 16.3 19.2  2.08 12.90  4.95 283 1014.1   8.8   9.7   2.7 99.0 99.00
2004 12 13 01 109 13.6 16.5  2.00 12.12  4.89 277 1014.2   9.2   9.8   3.3 99.0 99.00
2004 12 13 02 117 13.3 15.8  1.72 12.12  4.47 248 1015.0  10.3   9.7   0.6 99.0 99.00
2004 12 13 03  92 13.9 16.8  1.52 12.90  4.57 282 1014.5   9.1   9.8   3.6 99.0 99.00
2004 12 13 04 115 12.4 14.9  1.39 12.12  4.47 288 1013.7   9.2   9.8   3.8 99.0 99.00
2004 12 13 05 120 11.5 13.6  1.25 11.43  4.37 294 1013.9  10.2   9.7   2.0 99.0 99.00
2004 12 13 06 124 10.3 13.1  1.27 12.12  4.50 266 1013.9  10.3   9.7   2.1 99.0 99.00
2004 12 13 07  87  8.4  9.9  1.34 11.43  4.72 279 1014.7  10.2   9.7   3.4 99.0 99.00
2004 12 13 08 103  8.5  9.9  1.14 12.12  5.09 278 1014.2  10.5   9.7   2.1 99.0 99.00
2004 12 13 09 112  8.0 11.1  0.95 10.81  5.35 279 1014.3  10.9   9.7   1.4 99.0 99.00
2004 12 13 10 109  6.5  8.4  0.94 11.43  5.85 279 1014.2  10.8   9.7   2.0 99.0 99.00
2004 12 13 11  97  7.6  9.0  0.87 10.81  6.00 280 1014.0  10.3   9.7   3.4 99.0 99.00
2004 12 13 12 101  6.1  7.0  0.84 12.12  6.39 263 1013.9  10.0   9.7   3.9 99.0 99.00
2004 12 13 13 115  5.8  6.6  0.82 11.43  6.45 278 1014.3  10.0   9.6   4.2 99.0 99.00
2004 12 13 14 106  5.1  6.4  0.76 12.90  6.89 265 1013.9   9.7   9.6   4.3 99.0 99.00
2004 12 13 15  88  6.2  7.3  0.84 12.12  6.70 270 1013.6   8.8   9.6   4.8 99.0 99.00
2004 12 13 16  86  8.2  9.8  0.91 13.79  5.34 256 1012.9   9.3   9.6   4.8 99.0 99.00
2004 12 13 17 111  8.6  9.7  0.88 12.90  5.23 260 1013.6   8.8   9.6   4.6 99.0 99.00
2004 12 13 18 104  9.4 10.6  1.17 12.90  5.28 269 1014.0   7.9   9.6   6.1 99.0 99.00
2004 12 13 19 105  8.1  9.5  1.48 13.79  6.23 272 1014.6   7.7   9.6   6.8 99.0 99.00
2004 12 13 20  96  8.1  9.9  1.47 12.90  7.21 260 1014.7   7.8   9.5   7.0 99.0 99.00
2004 12 13 21  96  8.3  9.9  1.82 12.90  6.53 262 1014.4   8.2   9.5   7.6 99.0 99.00
2004 12 13 22 107  7.8  9.5  1.91 13.79  6.80 267 1013.9   9.3   9.5   8.7 99.0 99.00
2004 12 13 23 100  8.6 10.2  1.82 13.79  6.28 285 1013.4   8.6   9.7   8.0 99.0 99.00
2004 12 14 00  99  9.0 10.4  1.96 13.79  6.15 267 1012.3   8.7   9.7   8.1 99.0 99.00
2004 12 14 01 114 11.4 14.0  2.17 13.79  6.59 272 1012.1   9.1   9.6   8.5 99.0 99.00
2004 12 14 02 116  9.8 12.3  2.22 13.79  6.35 257 1012.6   9.3   9.6   8.7 99.0 99.00
2004 12 14 03 117  9.3 12.4  2.18  9.09  6.56 214 1013.2   9.3   9.6   8.7 99.0 99.00
2004 12 14 04 157 10.0 13.1  2.12 12.90  6.72 248 1013.4  12.2   9.7   9.8 99.0 99.00
2004 12 14 05 165 10.6 14.7  2.15 13.79  6.84 253 1013.3  12.1   9.6   9.5 99.0 99.00
2004 12 14 06 166 12.0 16.8  2.02 13.79  6.51 249 1013.1  12.1   9.5   9.2 99.0 99.00
2004 12 14 07 175 10.9 13.3  2.42 12.90  6.37 258 1014.2  10.6   9.5   9.4 99.0 99.00
2004 12 14 08 178 13.2 17.1  2.56 12.90  6.54 247 1014.0  11.4   9.5   9.6 99.0 99.00
2004 12 14 09 181 11.8 14.8  2.96 12.12  6.86 249 1014.5  11.0   9.5   9.9 99.0 99.00
2004 12 14 10 184  9.3 11.3  3.05 12.12  6.87 263 1015.1  11.0   9.5   9.8 99.0 99.00
2004 12 14 11 182 10.0 12.7  2.97 12.90  7.12 262 1015.7  10.9   9.6  10.0 99.0 99.00
2004 12 14 12 185  9.7 12.4  3.10 12.90  7.62 268 1016.0  10.6   9.5   9.8 99.0 99.00
2004 12 14 13 182  9.3 11.5  2.85 12.90  7.84 263 1016.3  10.5   9.9   9.8 99.0 99.00
2004 12 14 14 180 11.3 13.6  2.93 14.81  7.67 267 1016.0  10.6   9.8   9.8 99.0 99.00
2004 12 14 15 187 10.4 12.8  2.87 10.81  7.58 232 1016.6  10.4   9.8   9.8 99.0 99.00
2004 12 14 16 221  7.6  9.3  2.61 13.79  8.10 258 1017.6  10.5   9.8  10.0 99.0 99.00
2004 12 14 17 245  8.5 10.6  2.58 14.81  8.35 265 1019.5  10.6   9.8  10.0 99.0 99.00
2004 12 14 18 241  8.6 10.9  2.59 12.12  8.71 240 1021.4  10.8  10.2   9.9 99.0 99.00
2004 12 14 19 245  8.1  9.5  2.63 13.79  9.23 252 1022.7  10.4  10.3   9.7 99.0 99.00
2004 12 14 20 243 10.3 12.6  2.65 12.12  8.47 224 1023.0  10.1  10.3   9.6 99.0 99.00
2004 12 14 21 267  9.8 11.7  2.92 11.43  7.69 220 1023.9   9.8  10.4   9.2 99.0 99.00
2004 12 14 22 257  7.9  9.8  3.15 11.43  8.05 218 1025.2  10.2  10.4   9.3 99.0 99.00
2004 12 14 23 279  7.7  9.6  2.98 11.43  7.75 223 1026.2  10.0  10.1   8.5 99.0 99.00
2004 12 15 00 265  5.1  6.1  3.01 12.90  8.33 244 1027.1  10.1  10.2   8.5 99.0 99.00
2004 12 15 01 252  6.7  7.9  2.72 12.12  8.79 246 1028.1  10.0  10.2   7.9 99.0 99.00
2004 12 15 02 262  6.8  8.3  2.98 12.90  9.29 245 1028.9   9.8  10.2   7.9 99.0 99.00
2004 12 15 03 268  5.7  6.8  2.74 11.43  9.11 238 1029.8   9.7  10.2   8.0 99.0 99.00
2004 12 15 04 277  5.6  7.0  3.07 13.79  9.94 245 1030.4   9.6  10.2   7.9 99.0 99.00
2004 12 15 05 287  3.3  4.9  2.94 12.90  9.59 255 1031.0   9.5  10.1   7.4 99.0 99.00
2004 12 15 06 277  3.0  4.9  3.07 11.43  9.36 254 1031.3   9.6  10.1   7.2 99.0 99.00
2004 12 15 07 283  2.2  3.7  3.00 11.43  9.02 249 1031.7   9.3  10.2   6.2 99.0 99.00
2004 12 15 08 226  2.1  3.2  3.13 12.12  9.01 245 1032.4   9.5   9.6   7.0 99.0 99.00
2004 12 15 09 243  2.1  3.2  3.23 11.43  8.35 258 1032.8   9.6   9.6   7.4 99.0 99.00
2004 12 15 10  95  2.6  4.5  3.43 12.12  8.34 250 1032.9   8.8   9.6   7.5 99.0 99.00
2004 12 15 11  65  1.8  3.5  2.86 12.12  8.04 249 1033.3   9.0  10.1   7.6 99.0 99.00
2004 12 15 12  79  2.7  4.3  2.83 12.12  8.27 253 1033.4   9.0  10.0   7.6 99.0 99.00
2004 12 15 13  92  3.2  4.4  2.67 11.43  8.45 251 1033.0   8.8  10.0   7.6 99.0 99.00
2004 12 15 14 108  2.8  4.0  2.43 12.12  8.59 248 1032.8   8.8  10.0   6.9 99.0 99.00
2004 12 15 15  87  4.0  5.1  2.48 12.90  8.69 267 1033.2   8.7   9.9   7.2 99.0 99.00
2004 12 15 16 114  2.5  3.7  2.37 12.12  9.13 265 1033.6   8.9   9.7   7.4 99.0 99.00
2004 12 15 17  77  5.6  7.1  2.17 11.43  8.75 262 1033.8   8.6   9.7   7.1 99.0 99.00
2004 12 15 18  79  6.1  7.8  2.22 12.12  8.70 257 1034.1   8.5   9.8   6.8 99.0 99.00
2004 12 15 19  73  4.6  5.8  2.08 11.43  8.52 259 1034.8   8.9  10.0   6.4 99.0 99.00
2004 12 15 20  87  5.7  7.0  2.11 10.00  8.47 245 1034.2   9.0  10.1   6.4 99.0 99.00
2004 12 15 21  86  5.5  6.8  2.11 11.43  8.14 263 1033.7   8.9  10.0   6.7 99.0 99.00
2004 12 15 22  96  5.4  7.1  1.89  9.09  7.95 240 1033.4   9.1  10.0   7.2 99.0 99.00
2004 12 15 23  90  3.5  4.4  1.72 11.43  7.87 268 1033.6   9.0  10.0   6.9 99.0 99.00
2004 12 16 00  88  4.5  5.5  1.81 10.81  7.85 256 1033.4   9.0   9.9   7.0 99.0 99.00
2004 12 16 01  91  7.1  8.8  1.64 12.90  8.07 279 1033.0   8.9  10.0   7.2 99.0 99.00
2004 12 16 02  97  6.2  8.0  1.59 12.12  7.09 269 1033.9   9.1  10.0   7.0 99.0 99.00
2004 12 16 03  85  5.5  6.7  1.54 11.43  7.02 251 1033.9   9.0  10.0   7.7 99.0 99.00
2004 12 16 04  95  8.4 10.4  1.37 10.81  7.03 243 1033.4   9.1  10.0   7.6 99.0 99.00
2004 12 16 05  87  8.1  9.4  1.28 10.81  6.27 254 1032.9   8.9  10.0   7.6 99.0 99.00
2004 12 16 06  78  7.8  9.1  1.35 10.81  6.60 250 1032.8   8.9  10.1   6.9 99.0 99.00
2004 12 16 07  82  6.8  8.2  1.38 10.81  6.39 245 1032.8   8.9  10.0   7.1 99.0 99.00
2004 12 16 08 104  9.5 11.8  1.69 19.05  6.80 172 1031.9   9.3  10.0   7.1 99.0 99.00
2004 12 16 09 104  8.4 10.0  1.81 17.39  6.25 248 1032.3   9.2   9.9   7.0 99.0 99.00
2004 12 16 10  80  7.6  9.1  1.71 10.00  6.31 249 1031.7   8.7   9.9   6.7 99.0 99.00
2004 12 16 11  81  7.9  9.2  1.64 17.39  6.49 267 1031.2   8.5  10.0   6.4 99.0 99.00
2004 12 16 12  87  8.6 10.4  1.76 17.39  6.77 274 1030.2   8.4  10.0   6.5 99.0 99.00
2004 12 16 13 103  9.9 11.9  1.72  9.09  6.85 249 1029.6   9.0  10.0   7.1 99.0 99.00
2004 12 16 14 106 10.2 12.5  1.78 17.39  6.96 277 1029.4   9.1  10.0   7.1 99.0 99.00
2004 12 16 15 105  9.4 11.3  1.62 17.39  7.04 269 1029.9   9.0  10.0   6.8 99.0 99.00
2004 12 16 16  97  8.1 10.0  1.78 17.39  7.17 258 1029.9   8.7  10.0   7.0 99.0 99.00
2004 12 16 17  92  7.5  9.2  1.77 17.39  7.36 269 1030.6   8.7   9.8   6.9 99.0 99.00
2004 12 16 18  93  6.6  8.0  1.67 17.39  7.19 247 1031.2   8.3   9.8   6.5 99.0 99.00
2004 12 16 19  98  6.5  7.8  1.78 16.00  7.47 259 1030.8   8.3   9.8   6.6 99.0 99.00
2004 12 16 20 126  5.1  6.1  1.99 16.00  7.60 265 1030.8   8.6   9.8   7.0 99.0 99.00
2004 12 16 21  98  6.3  7.5  1.68 16.00  7.58 267 1030.2   8.7   9.8   7.1 99.0 99.00
2004 12 16 22 100  6.9  8.4  1.91 16.00  8.19 268 1030.0   8.7   9.8   7.2 99.0 99.00
2004 12 16 23  97  4.4  5.6  1.92 10.00  8.15 247 1031.0   8.7   9.8   7.2 99.0 99.00
2004 12 17 00  74  2.4  3.7  1.87 14.81  8.66 269 1032.0   8.6   9.8   7.2 99.0 99.00
2004 12 17 01  74  2.6  3.4  1.98 14.81  8.78 268 1032.5   8.5   9.8   7.3 99.0 99.00
2004 12 17 02 108  5.1  6.3  1.98 14.81  8.72 270 1032.6   8.5   9.9   7.3 99.0 99.00
2004 12 17 03 100  8.4  9.9  2.04 14.81  8.30 274 1032.0   8.7   9.8   7.5 99.0 99.00
2004 12 17 04  90  7.2  8.7  2.14 14.81  7.63 276 1032.4   8.7   9.9   7.6 99.0 99.00
2004 12 17 05  89  7.4  9.4  2.14 11.43  8.25 241 1032.2   8.7   9.8   7.8 99.0 99.00
2004 12 17 06 104  7.9  9.4  2.28 14.81  8.70 252 1032.2   8.9   9.8   7.4 99.0 99.00
2004 12 17 07  96  7.3  9.1  2.46 13.79  8.66 257 1032.8   9.1   9.8   7.3 99.0 99.00
2004 12 17 08  88  6.1  7.9  2.66 12.12  9.31 237 1033.4   8.8   9.8   7.6 99.0 99.00
2004 12 17 09  98  7.4  9.6  2.78 10.00  9.01 238 1032.9   8.9   9.8   7.3 99.0 99.00
2004 12 17 10 103  8.1 10.8  2.71 11.43  8.68 229 1032.9   8.9   9.8   7.4 99.0 99.00
2004 12 17 11 108  9.5 11.7  2.71 12.90  7.99 257 1033.0   8.9   9.8   7.4 99.0 99.00
2004 12 17 12 105  9.3 11.2  2.95 12.12  8.49 249 1032.6   8.9   9.8   7.1 99.0 99.00
2004 12 17 13 106  8.5 11.3  2.95 12.90  9.00 276 1032.2   9.0   9.9   7.3 99.0 99.00
2004 12 17 14  93  8.2  9.9  3.18 12.90  9.64 259 1032.1   8.9   9.9   7.4 99.0 99.00
2004 12 17 15  93  6.7  8.6  3.00 12.12  9.41 253 1032.7   8.9   9.9   7.5 99.0 99.00
2004 12 17 16  90  7.3  9.7  3.10 11.43  9.84 240 1033.0   8.7   9.8   7.5 99.0 99.00
2004 12 17 17  93  8.1 10.7  2.97 11.43  9.95 239 1033.4   8.7   9.8   7.6 99.0 99.00
2004 12 17 18 102  9.0 11.1  3.09 12.12  9.63 246 1033.4   8.8   9.9   7.7 99.0 99.00
2004 12 17 19 109  9.7 11.6  3.09 12.90  9.44 241 1033.5   8.7   9.8   7.5 99.0 99.00
2004 12 17 20 102  9.3 11.7  2.87 12.90  8.63 256 1032.9   8.7   9.8   7.5 99.0 99.00
2004 12 17 21 106  9.1 10.9  2.80 16.00  8.33 251 1032.3   8.6   9.8   7.3 99.0 99.00
2004 12 17 22 102  8.8 10.7  2.68 12.90  8.11 257 1031.8   8.6   9.8   7.4 99.0 99.00
2004 12 17 23  98  8.6 10.7  2.79 13.79  8.71 264 1031.7   8.3   9.8   7.5 99.0 99.00
2004 12 18 00 106  8.7 10.5  2.71 13.79  8.29 251 1032.0   8.3   9.8   7.7 99.0 99.00
2004 12 18 01 108  8.7 10.7  2.79 13.79  8.28 241 1031.9   8.3   9.8   7.7 99.0 99.00
2004 12 18 02 118  7.8  9.6  2.98 12.90  8.59 257 1032.0   8.3   9.8   7.7 99.0 99.00
2004 12 18 03 107  6.6  8.4  2.56 13.79  8.63 264 1032.0   8.3   9.8   7.8 99.0 99.00
2004 12 18 04 104  7.3  9.7  2.84 13.79  9.04 265 1032.1   8.4   9.8   7.8 99.0 99.00
2004 12 18 05  97  6.8  8.5  2.46 12.12  8.48 264 1032.8   8.6   9.8   8.0 99.0 99.00
2004 12 18 06 113  7.2  9.0  2.56 13.79  8.82 264 1032.8   8.5   9.8   8.0 99.0 99.00
2004 12 18 07 108  7.8  9.6  2.51 13.79  9.03 254 1032.9   8.5   9.7   8.0 99.0 99.00
2004 12 18 08 108  9.3 11.4  2.73 12.90  8.97 259 1032.6   8.5   9.7   7.9 99.0 99.00
2004 12 18 09 107  8.1 10.1  2.48 12.12  8.29 254 1032.2   8.5   9.7   8.0 99.0 99.00
2004 12 18 10 102  7.9  9.8  2.52 12.12  8.27 259 1031.8   8.7   9.8   8.0 99.0 99.00
2004 12 18 11 103  8.2  9.6  2.75 12.12  8.16 256 1031.4   8.6   9.8   8.0 99.0 99.00
2004 12 18 12 112  8.1  9.8  2.68 11.43  8.22 253 1031.2   8.5   9.8   8.0 99.0 99.00
2004 12 18 13 105  8.2 10.0  2.58 12.12  8.33 256 1030.7   8.6   9.8   8.0 99.0 99.00
2004 12 18 14 101  7.9  9.3  2.63 12.12  8.49 260 1030.4   8.5   9.8   8.0 99.0 99.00
2004 12 18 15 100  8.0 10.1  2.25 11.43  8.18 249 1030.1   8.7   9.7   8.1 99.0 99.00
2004 12 18 16 106  7.4  9.5  2.25 10.81  7.97 243 1030.3   8.9   9.7   8.2 99.0 99.00
2004 12 18 17 102  7.3  9.2  2.14 10.81  8.23 246 1030.5   8.9   9.7   8.0 99.0 99.00
2004 12 18 18 109  7.8  9.3  2.04 12.12  8.40 250 1030.8   8.8   9.7   8.2 99.0 99.00
2004 12 18 19 106  8.5 10.2  1.96 13.79  8.32 257 1030.6   9.0   9.8   8.0 99.0 99.00
2004 12 18 20 107  8.7 10.6  1.88 11.43  7.32 244 1029.9   9.0   9.8   8.1 99.0 99.00
2004 12 18 21 102  8.2  9.8  1.88 10.81  7.28 245 1029.5   9.0   9.9   8.2 99.0 99.00
2004 12 18 22 100  8.0  9.5  1.77 13.79  7.25 261 1028.3   9.2   9.9   8.1 99.0 99.00
2004 12 18 23 104  8.8 10.4  1.85 11.43  7.51 255 1027.6   9.2   9.8   8.0 99.0 99.00
2004 12 19 00 102  8.9 10.6  1.96 10.81  7.50 259 1026.8   9.4   9.8   8.1 99.0 99.00
2004 12 19 01  95  9.5 12.2  2.05 12.12  7.84 270 1025.9   9.4   9.9   8.2 99.0 99.00
2004 12 19 02  97 10.0 12.1  1.97 11.43  7.30 262 1025.0   9.4   9.7   8.3 99.0 99.00
2004 12 19 03  94 10.3 12.2  1.97 12.12  6.97 267 1024.3   9.3   9.7   8.4 99.0 99.00
2004 12 19 04  91  9.8 12.3  1.79 11.43  6.62 273 1023.6   9.0   9.7   8.3 99.0 99.00
2004 12 19 05  91 10.3 12.3  1.95 11.43  6.56 268 1022.7   8.9   9.7   8.4 99.0 99.00
2004 12 19 06  94  8.8 10.4  1.77 10.81  6.24 268 1022.5   8.9   9.7   8.4 99.0 99.00
2004 12 19 07  91  9.1 10.7  1.77 11.43  7.04 260 1021.6   8.8   9.7   8.3 99.0 99.00
2004 12 19 08  95  7.5  9.1  1.59 12.90  7.02 261 1021.9   9.0   9.6   8.5 99.0 99.00
2004 12 19 09  89  5.5  6.6  1.59 11.43  7.75 256 1021.1   9.1   9.7   8.6 99.0 99.00
2004 12 19 10 184  4.1  7.5  1.57 13.79  8.48 268 1021.3   9.7   9.7   9.2 99.0 99.00
2004 12 19 11 233  4.8  5.8  1.71 12.12  8.48 267 1021.2  10.1   9.7   9.6 99.0 99.00
2004 12 19 12 198  5.6  7.1  1.74 12.12  8.24 270 1020.3   9.9   9.7   9.4 99.0 99.00
2004 12 19 13 202  8.1 11.1  1.70 12.12  7.37 262 1019.9   9.9   9.7   9.4 99.0 99.00
2004 12 19 14 293 11.9 14.9  1.76 12.12  6.35 261 1020.8   9.6   9.7   8.0 99.0 99.00
2004 12 19 15 290 12.0 15.5  2.17 12.12  5.91 272 1021.4   9.7   9.7   6.1 99.0 99.00
2004 12 19 16 287 10.4 12.7  2.25 11.43  5.79 278 1022.6   9.7   9.7   6.5 99.0 99.00
2004 12 19 17 280 10.2 12.7  2.42 11.43  5.98 282 1023.5   9.7   9.6   6.3 99.0 99.00
2004 12 19 18 292  8.9 10.6  2.48 11.43  5.99 282 1025.2   8.6   9.6   5.9 99.0 99.00
2004 12 19 19 297  8.4 11.1  2.52 10.81  6.52 270 1026.1   8.9   9.6   5.1 99.0 99.00
2004 12 19 20 290  7.7  9.6  2.78 10.81  6.59 278 1026.4   9.6   9.6   5.6 99.0 99.00
