#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 04 06 01 20 303  0.8  1.3  0.72 10.00  5.57 281 1005.0   9.3   9.3 999.0 99.0 99.00
2020 04 06 01 50 197  0.0  0.3  0.76  9.09  6.33 274 1005.0  10.1   9.3 999.0 99.0 99.00
2020 04 06 02 20 227  0.2  1.0  0.76 10.00  6.25 262 1005.0   9.2   9.1 999.0 99.0 99.00
2020 04 06 02 50 314  1.9  2.5  0.74 10.00  6.28 268 1005.2   8.7   9.0 999.0 99.0 99.00
2020 04 06 03 20 289  2.3  3.3  0.83  9.09  6.63 277 1005.4   8.7   8.9 999.0 99.0 99.00
2020 04 06 03 50 279  1.8  2.7  0.80  9.09  5.71 280 1005.6   8.6   8.8 999.0 99.0 99.00
2020 04 06 04 20 279  2.9  3.6  0.95  9.09  5.50 275 1005.7   8.7   8.8 999.0 99.0 99.00
2020 04 06 04 50 290  0.9  1.7  0.91  9.09  5.02 278 1006.0   8.7   8.8 999.0 99.0 99.00
2020 04 06 05 20 106  1.2  2.0  0.93  8.33  4.97 264 1006.1   8.7   8.8 999.0 99.0 99.00
2020 04 06 05 50 136  1.7  2.4  0.89  9.09  5.11 279 1006.4   8.5   8.8 999.0 99.0 99.00
2020 04 06 06 20 136  2.2  2.9  0.99  8.33  5.56 280 1006.6   8.4   8.7 999.0 99.0 99.00
2020 04 06 06 50  65  3.4  4.0  1.03  8.33  5.93 287 1006.9   7.5   8.6 999.0 99.0 99.00
2020 04 06 07 20  55  2.4  2.9  0.93  8.33  6.13 283 1007.1   7.4   8.6 999.0 99.0 99.00
2020 04 06 07 50  67  1.8  2.5  0.99  8.33  6.62 287 1007.4   7.4   8.5 999.0 99.0 99.00
2020 04 06 08 20  55  2.7  3.7  1.11  9.09  6.95 280 1007.5   7.3   8.5 999.0 99.0 99.00
2020 04 06 08 50  46  2.3  2.8  1.11  7.69  6.90 290 1007.8   7.1   8.5 999.0 99.0 99.00
2020 04 06 09 20  41  2.1  2.7  1.11  8.33  7.09 291 1007.9   7.0   8.5 999.0 99.0 99.00
2020 04 06 09 50  44  1.8  2.3  1.09  8.33  6.74 278 1008.1   6.9   8.5 999.0 99.0 99.00
2020 04 06 10 20  33  1.3  1.7  1.15  8.33  7.05 287 1008.4   6.8   8.5 999.0 99.0 99.00
2020 04 06 10 50  12  1.5  2.2  1.30  8.33  6.96 278 1008.7   6.8   8.6 999.0 99.0 99.00
2020 04 06 11 20  64  1.9  2.5  1.31  9.09  7.05 278 1009.0   6.8   8.6 999.0 99.0 99.00
2020 04 06 11 50  78  1.9  2.7  1.16  8.33  6.83 296 1009.3   6.7   8.6 999.0 99.0 99.00
2020 04 06 12 20 101  2.7  3.6  1.43  7.69  7.23 287 1009.3   6.4   8.6 999.0 99.0 99.00
2020 04 06 12 50  81  2.8  3.4  1.45  8.33  7.32 283 1009.6   6.3   8.5 999.0 99.0 99.00
2020 04 06 13 20  77  2.3  3.2  1.39  9.09  7.35 280 1009.9   6.3   8.5 999.0 99.0 99.00
2020 04 06 13 50  77  2.9  4.7  1.54  9.09  7.42 282 1010.1   6.3   8.4 999.0 99.0 99.00
2020 04 06 14 20  90  3.6  4.7  1.38  9.09  7.25 286 1010.4   6.4   8.4 999.0 99.0 99.00
2020 04 06 14 50  81  4.3  5.4  1.49  9.09  7.44 281 1011.0   5.9   8.4 999.0 99.0 99.00
2020 04 06 15 20  79  6.2  7.4  1.48  8.33  6.85 279 1011.4   5.8   8.4 999.0 99.0 99.00
2020 04 06 15 50  76  3.9  5.3  1.49  8.33  6.68 277 1011.9   6.3   8.4 999.0 99.0 99.00
2020 04 06 16 20  65  2.3  3.1  1.50  9.09  6.72 283 1012.3   6.5   8.4 999.0 99.0 99.00
2020 04 06 16 50  75  2.2  3.0  1.66  8.33  6.83 285 1012.6   6.7   8.4 999.0 99.0 99.00
2020 04 06 17 20  82  3.7  4.4  1.82  8.33  7.11 276 1012.9   6.9   8.4 999.0 99.0 99.00
2020 04 06 17 50  89  2.5  3.2  1.74  8.33  7.12 281 1013.4   7.3   8.5 999.0 99.0 99.00
2020 04 06 18 20 107  2.4  3.2  1.63  9.09  7.05 279 1013.7   7.6   8.6 999.0 99.0 99.00
2020 04 06 18 50 120  1.5  2.3  1.59  7.69  6.87 277 1014.0   7.8   8.7 999.0 99.0 99.00
2020 04 06 19 20 154  1.7  2.4  1.50  9.09  6.85 281 1014.1   7.7   8.8 999.0 99.0 99.00
2020 04 06 19 50 191  0.9  1.4  1.53  7.69  6.73 288 1014.4   8.0   8.9 999.0 99.0 99.00
2020 04 06 20 20 204  0.4  1.1  1.63  8.33  6.65 287 1014.6   8.2   9.0 999.0 99.0 99.00
2020 04 06 20 50 270  1.9  2.6  1.62  8.33  6.72 284 1014.7   8.2   9.1 999.0 99.0 99.00
2020 04 06 21 20 283  2.7  3.6  1.47  8.33  6.76 276 1015.1   8.2   9.1 999.0 99.0 99.00
2020 04 06 21 50 276  4.3  5.1  1.48  7.69  6.70 289 1015.5   8.2   9.2 999.0 99.0 99.00
2020 04 06 22 20 278  4.9  6.1  1.36  8.33  6.53 284 1015.6   8.4   9.1 999.0 99.0 99.00
2020 04 06 22 50 273  4.2  4.9  1.52  8.33  6.66 282 1015.6   8.6   9.1 999.0 99.0 99.00
2020 04 06 23 20 271  4.5  5.8  1.47  9.09  6.76 283 1015.9   8.8   9.1 999.0 99.0 99.00
2020 04 06 23 50 280  4.6  5.6  1.39  9.09  6.62 270 1016.3   8.8   9.1 999.0 99.0 99.00
2020 04 07 00 20 273  4.3  5.2  1.58  9.09  7.22 276 1016.3   8.7   9.0 999.0 99.0 99.00
2020 04 07 00 50 278  4.6  5.6  1.47  9.09  6.91 268 1016.5   8.7   8.9 999.0 99.0 99.00
2020 04 07 01 20 278  4.6  5.6  1.46  9.09  7.05 260 1016.7   8.5   8.9 999.0 99.0 99.00
2020 04 07 01 50 274  5.1  6.3  1.43  8.33  6.92 264 1016.8   8.6   8.8 999.0 99.0 99.00
2020 04 07 02 20 281  5.2  6.6  1.50  8.33  7.15 265 1017.0   8.6   8.9 999.0 99.0 99.00
2020 04 07 02 50 278  6.0  7.2  1.35  9.09  6.64 272 1016.8   8.4   8.9 999.0 99.0 99.00
2020 04 07 03 20 280  5.7  7.0  1.33  9.09  6.62 268 1017.0   8.3   8.8 999.0 99.0 99.00
2020 04 07 03 50 276  5.9  7.1  1.57  7.69  6.51 265 1017.4   8.3   8.8 999.0 99.0 99.00
2020 04 07 04 20 274  5.6  6.5  1.45  7.69  6.27 263 1017.8   8.4   8.8 999.0 99.0 99.00
2020 04 07 04 50 276  6.1  7.2  1.56  8.33  6.16 274 1018.1   8.4   8.8 999.0 99.0 99.00
2020 04 07 05 20 274  6.7  7.9  1.56  7.69  5.76 279 1018.2   8.4   8.8 999.0 99.0 99.00
2020 04 07 05 50 277  6.6  7.7  1.63  7.14  5.65 271 1018.3   8.3   8.8 999.0 99.0 99.00
2020 04 07 06 20 280  6.5  7.9  1.74  7.69  5.58 277 1018.4   8.4   8.7 999.0 99.0 99.00
2020 04 07 06 50 278  7.2  8.8  1.79  7.14  5.59 274 1018.6   8.4   8.6 999.0 99.0 99.00
2020 04 07 07 20 291  6.6  7.9  1.78  7.14  5.48 284 1018.9   8.5   8.6 999.0 99.0 99.00
2020 04 07 07 50 289  6.6  8.1  1.80  8.33  5.63 278 1019.1   8.5   8.5 999.0 99.0 99.00
2020 04 07 08 20 285  6.2  7.2  1.90  7.69  5.68 272 1019.4   8.5   8.6 999.0 99.0 99.00
2020 04 07 08 50 286  6.9  8.4  1.69  6.67  5.36 290 1019.7   8.4   8.6 999.0 99.0 99.00
2020 04 07 09 20 276  6.5  8.3  1.99  6.67  5.58 286 1019.6   8.4   8.6 999.0 99.0 99.00
2020 04 07 09 50 281  6.6  8.2  1.75  7.14  5.58 281 1019.9   8.3   8.6 999.0 99.0 99.00
2020 04 07 10 20 271  5.9  7.4  1.48  7.14  5.26 281 1020.0   8.4   8.6 999.0 99.0 99.00
2020 04 07 10 50 279  6.7  8.0  1.55  6.67  5.52 275 1020.3   8.4   8.6 999.0 99.0 99.00
2020 04 07 11 20 275  4.9  6.4  1.48  8.33  5.44 282 1020.5   8.3   8.7 999.0 99.0 99.00
2020 04 07 11 50 272  5.9  7.4  1.61  7.14  5.54 279 1020.7   8.2   8.8 999.0 99.0 99.00
2020 04 07 12 20 286  3.2  5.4  1.61  6.67  5.81 276 1021.1   8.3   8.8 999.0 99.0 99.00
2020 04 07 12 50 254  2.1  3.2  1.61  7.69  6.19 272 1021.2   8.4   8.8 999.0 99.0 99.00
2020 04 07 13 20 262  3.4  4.9  1.63  7.69  6.34 273 1021.3   8.4   8.8 999.0 99.0 99.00
2020 04 07 13 50 248  3.3  4.1  1.50  7.69  6.46 268 1021.6   8.4   8.8 999.0 99.0 99.00
2020 04 07 14 20 257  2.5  3.5  1.44  7.69  6.39 276 1022.1   8.4   8.8 999.0 99.0 99.00
2020 04 07 14 50 245  2.9  3.6  1.39  7.14  6.36 290 1022.4   8.3   8.8 999.0 99.0 99.00
2020 04 07 15 20 221  2.8  3.6  1.50  7.69  6.45 276 1022.6   8.3   8.8 999.0 99.0 99.00
2020 04 07 15 50 201  3.2  3.9  1.74  7.14  6.68 269 1022.7   8.3   8.8 999.0 99.0 99.00
2020 04 07 16 20 192  2.8  3.4  1.73  7.69  6.57 274 1022.7   8.4   8.8 999.0 99.0 99.00
2020 04 07 16 50 210  2.4  3.2  1.85  7.14  6.74 278 1022.9   8.3   8.8 999.0 99.0 99.00
2020 04 07 17 20 198  0.9  1.5  1.79  7.69  6.55 282 1023.3   8.5   8.8 999.0 99.0 99.00
2020 04 07 17 50 192  1.5  2.2  1.96  7.69  6.66 274 1023.4   8.5   8.9 999.0 99.0 99.00
2020 04 07 18 20 184  3.2  3.7  1.66  7.69  6.33 272 1023.5   8.5   9.0 999.0 99.0 99.00
2020 04 07 18 50 188  4.0  4.9  1.64  7.69  6.36 280 1023.6   8.5   9.0 999.0 99.0 99.00
2020 04 07 19 20 219  3.9  4.8  1.69  7.14  6.19 283 1023.7   8.3   9.1 999.0 99.0 99.00
2020 04 07 19 50 226  3.6  4.4  1.60  6.67  5.75 284 1023.7   8.4   9.1 999.0 99.0 99.00
2020 04 07 20 20 249  4.4  5.3  1.75  7.14  5.94 280 1023.6   8.5   9.2 999.0 99.0 99.00
2020 04 07 20 50 263  4.4  5.1  1.60  6.67  5.88 276 1023.8   8.4   9.2 999.0 99.0 99.00
2020 04 07 21 20 260  4.0  5.0  1.46  7.14  5.59 275 1023.9   8.5   9.3 999.0 99.0 99.00
2020 04 07 21 50 261  3.2  4.0  1.52  7.14  5.93 275 1024.0   8.5   9.3 999.0 99.0 99.00
2020 04 07 22 20 257  2.9  3.7  1.48  6.25  5.77 281 1024.0   8.5   9.3 999.0 99.0 99.00
2020 04 07 22 50 263  3.3  4.0  1.50  6.67  6.07 274 1023.9   8.6   9.4 999.0 99.0 99.00
2020 04 07 23 20 271  3.3  4.0  1.52  7.69  5.99 264 1024.1   8.6   9.4 999.0 99.0 99.00
2020 04 07 23 50 279  3.5  4.3  1.54  7.14  6.28 268 1024.0   8.6   9.4 999.0 99.0 99.00
2020 04 08 00 20 265  2.4  3.3  1.34  6.25  5.79 282 1024.1   8.9   9.4 999.0 99.0 99.00
2020 04 08 00 50 260  4.3  5.5  1.43  6.67  6.02 269 1024.0   9.1   9.4 999.0 99.0 99.00
2020 04 08 01 20 253  3.8  5.0  1.38  7.69  6.32 284 1024.0   9.2   9.4 999.0 99.0 99.00
2020 04 08 01 50 249  3.8  4.9  1.46  7.69  6.33 266 1024.2   9.0   9.4 999.0 99.0 99.00
2020 04 08 02 20 250  2.7  3.8  1.57  7.14  6.63 287 1024.3   9.1   9.3 999.0 99.0 99.00
2020 04 08 02 50 244  2.7  3.7  1.46  8.33  6.76 277 1024.2   8.9   9.1 999.0 99.0 99.00
2020 04 08 03 20 215  2.1  3.0  1.74  7.14  6.83 271 1024.4   8.8   9.0 999.0 99.0 99.00
2020 04 08 03 50 227  1.3  2.2  1.72  7.69  7.00 278 1024.7   8.8   9.0 999.0 99.0 99.00
2020 04 08 04 20 186  1.2  1.9  1.81  7.69  6.81 278 1024.9   8.6   9.0 999.0 99.0 99.00
2020 04 08 04 50 179  1.8  2.4  1.86  7.14  6.65 279 1025.1   8.6   8.9 999.0 99.0 99.00
2020 04 08 05 20 186  1.6  2.2  1.98  7.69  6.70 278 1025.3   8.6   8.8 999.0 99.0 99.00
2020 04 08 05 50 143  2.0  2.8  2.04  7.69  6.75 274 1025.0   8.4   8.8 999.0 99.0 99.00
2020 04 08 06 20 107  2.0  3.7  1.95  7.69  6.68 284 1025.1   8.2   8.8 999.0 99.0 99.00
2020 04 08 06 50  90  4.4  5.5  2.18  7.69  6.86 278 1024.8   7.6   8.8 999.0 99.0 99.00
2020 04 08 07 20  84  4.5  5.5  1.83  7.69  6.56 275 1025.1   7.6   8.7 999.0 99.0 99.00
2020 04 08 07 50  85  2.7  3.9  2.06  7.69  6.66 280 1025.1   7.4   8.7 999.0 99.0 99.00
2020 04 08 08 20  56  2.6  3.4  1.77  7.69  6.50 287 1025.2   7.2   8.7 999.0 99.0 99.00
2020 04 08 08 50  85  2.6  3.7  1.81  7.69  6.60 286 1025.2   7.3   8.8 999.0 99.0 99.00
2020 04 08 09 20  77  1.9  3.0  1.77  8.33  6.69 286 1025.3   7.3   8.8 999.0 99.0 99.00
2020 04 08 09 50  59  6.0  7.2  1.68  7.69  6.67 282 1025.1   6.9   8.8 999.0 99.0 99.00
2020 04 08 10 20  61  5.7  6.7  1.70  7.69  6.90 275 1025.1   7.0   8.7 999.0 99.0 99.00
2020 04 08 10 50  59  5.4  7.0  1.51  8.33  6.55 272 1025.3   7.4   8.7 999.0 99.0 99.00
2020 04 08 11 20  93  5.0  6.3  1.63  8.33  6.83 274 1025.4   7.7   8.7 999.0 99.0 99.00
2020 04 08 11 50  86  5.0  6.2  1.60  8.33  6.89 275 1025.6   7.5   8.7 999.0 99.0 99.00
2020 04 08 12 20  81  5.9  6.9  1.68  8.33  7.05 269 1025.8   7.6   8.7 999.0 99.0 99.00
2020 04 08 12 50  79  6.3  7.5  1.68  9.09  7.15 288 1025.8   7.0   8.7 999.0 99.0 99.00
2020 04 08 13 20  79  6.5  8.1  1.78  7.69  7.29 282 1026.0   7.0   8.7 999.0 99.0 99.00
2020 04 08 13 50  74  6.5  7.7  1.69  8.33  7.10 282 1026.1   6.9   8.7 999.0 99.0 99.00
2020 04 08 14 20  79  6.9  7.8  1.68 14.81  7.31 274 1026.1   6.9   8.7 999.0 99.0 99.00
2020 04 08 14 50  77  7.0  8.4  1.70  8.33  7.57 274 1026.2   7.2   8.7 999.0 99.0 99.00
2020 04 08 15 20  75  7.1  8.2  1.68 14.81  7.75 328 1026.5   7.4   8.7 999.0 99.0 99.00
2020 04 08 15 50  79  6.8  8.1  1.56 14.81  7.81 275 1026.5   7.5   8.7 999.0 99.0 99.00
2020 04 08 16 20  81  6.6  7.7  1.59  7.69  7.64 282 1026.5   7.8   8.7 999.0 99.0 99.00
2020 04 08 16 50  88  6.3  7.3  1.54  8.33  7.64 279 1026.4   7.9   8.7 999.0 99.0 99.00
2020 04 08 17 20  94  5.8  7.1  1.52 14.81  8.05 315 1026.8   8.2   8.7 999.0 99.0 99.00
2020 04 08 17 50  97  5.8  7.1  1.50 14.81  7.66   7 1026.9   8.4   8.8 999.0 99.0 99.00
2020 04 08 18 20  93  5.8  7.4  1.45 14.81  7.69  30 1026.8   8.5   8.8 999.0 99.0 99.00
2020 04 08 18 50  98  6.1  7.5  1.47 14.81  7.57 235 1026.5   8.6   8.8 999.0 99.0 99.00
2020 04 08 19 20  99  6.1  7.0  1.42 14.81  7.66 249 1026.3   8.6   8.8 999.0 99.0 99.00
2020 04 08 19 50 101  5.7  6.7  1.28 14.81  7.24 284 1025.9   8.6   8.8 999.0 99.0 99.00
2020 04 08 20 20  93  4.4  5.3  1.30 14.81  7.09 272 1025.9   8.9   8.9 999.0 99.0 99.00
2020 04 08 20 50  77  3.8  4.7  1.29 14.81  6.95 259 1025.8   9.0   8.9 999.0 99.0 99.00
2020 04 08 21 20  65  3.7  4.7  1.32 14.81  6.85 264 1025.6   9.1   8.9 999.0 99.0 99.00
2020 04 08 21 50  58  2.6  3.3  1.38 14.81  7.53 287 1025.4   9.3   9.0 999.0 99.0 99.00
2020 04 08 22 20  59  1.9  2.5  1.27 13.79  7.30 273 1025.1   9.5   9.1 999.0 99.0 99.00
2020 04 08 22 50  34  1.4  2.4  1.16 13.79  7.35 256 1025.0   9.6   9.2 999.0 99.0 99.00
2020 04 08 23 20  34  0.9  1.6  1.17 14.81  7.67 291 1024.9   9.8   9.4 999.0 99.0 99.00
2020 04 08 23 50 345  1.0  1.6  1.21 12.12  8.04 292 1024.9  10.3   9.4 999.0 99.0 99.00
2020 04 09 00 20 305  1.9  2.9  1.20 12.12  7.87 282 1024.8  10.4   9.5 999.0 99.0 99.00
2020 04 09 00 50 287  3.0  3.7  1.11 11.43  7.52 276 1024.6  10.0   9.7 999.0 99.0 99.00
2020 04 09 01 20 272  3.0  4.1  1.14 13.79  7.91 254 1024.5   9.8   9.5 999.0 99.0 99.00
2020 04 09 01 50 291  2.9  4.1  1.07 11.43  7.81 271 1024.2   9.9   9.5 999.0 99.0 99.00
2020 04 09 02 20 324  2.5  3.5  1.18 13.79  7.80 271 1024.0   9.8   9.7 999.0 99.0 99.00
2020 04 09 02 50 306  2.3  3.6  1.19 13.79  7.10 260 1023.9   9.7   9.6 999.0 99.0 99.00
2020 04 09 03 20 300  1.5  2.5  1.13 11.43  6.69 263 1023.9   9.5   9.4 999.0 99.0 99.00
2020 04 09 03 50 252  1.2  1.8  1.34 13.79  7.76 248 1023.9   9.4   9.2 999.0 99.0 99.00
2020 04 09 04 20 221  2.0  2.4  1.36 13.79  7.74 252 1024.0   9.2   9.2 999.0 99.0 99.00
2020 04 09 04 50 231  0.6  1.2  1.39 13.79  7.15 247 1024.0   9.2   9.2 999.0 99.0 99.00
2020 04 09 05 20 152  0.8  1.3  1.42 13.79  7.65 247 1023.7   8.9   9.2 999.0 99.0 99.00
2020 04 09 05 50 130  2.3  3.0  1.40 12.90  7.18 250 1023.4   8.7   8.9 999.0 99.0 99.00
2020 04 09 06 20 120  3.3  4.3  1.42 13.79  7.31 247 1023.1   8.7   9.0 999.0 99.0 99.00
2020 04 09 06 50 111  3.5  4.2  1.31 12.12  6.67 277 1023.1   8.9   8.9 999.0 99.0 99.00
2020 04 09 07 20  89  1.9  2.5  1.19 10.00  6.19 277 1023.0   8.6   8.9 999.0 99.0 99.00
2020 04 09 07 50  62  1.5  2.2  1.24 13.79  6.36 281 1023.0   8.5   8.8 999.0 99.0 99.00
2020 04 09 08 20  25  1.7  2.3  1.21 12.90  5.90 274 1023.0   8.4   8.8 999.0 99.0 99.00
2020 04 09 08 50   2  0.7  1.4  1.13 13.79  5.66 235 1023.1   8.2   8.8 999.0 99.0 99.00
2020 04 09 09 20 306  1.8  2.5  1.21 13.79  5.65 315 1022.8   8.5   8.8 999.0 99.0 99.00
2020 04 09 09 50 331  1.5  2.5  1.18 10.81  5.68 272 1022.5   8.6   8.8 999.0 99.0 99.00
2020 04 09 10 20 360  2.0  2.6  1.14 10.00  5.64 291 1022.3   8.2   8.8 999.0 99.0 99.00
2020 04 09 10 50  40  0.2  0.7  1.11 13.79  5.83 270 1022.2   7.9   8.7 999.0 99.0 99.00
2020 04 09 11 20  75  0.5  1.4  1.09 12.90  5.89 277 1022.3   7.9   8.8 999.0 99.0 99.00
2020 04 09 11 50  84  2.2  3.0  1.14 10.81  6.25 279 1022.3   8.0   8.8 999.0 99.0 99.00
2020 04 09 12 20  76  2.4  3.2  1.05 13.79  5.99 272 1022.2   8.1   8.8 999.0 99.0 99.00
2020 04 09 12 50  49  1.3  1.8  1.10  5.56  5.90 264 1022.2   7.9   8.8 999.0 99.0 99.00
2020 04 09 13 20 315  1.6  2.2  1.21  5.88  5.89 266 1022.3   8.1   8.9 999.0 99.0 99.00
2020 04 09 13 50  26  0.9  1.4  1.21  5.88  6.05 270 1022.1   7.9   8.9 999.0 99.0 99.00
2020 04 09 14 20  79  1.5  1.9  1.25  6.25  6.26 256 1022.3   7.9   8.9 999.0 99.0 99.00
2020 04 09 14 50  37  0.5  1.9  1.15  6.25  6.27 265 1022.5   8.4   9.0 999.0 99.0 99.00
2020 04 09 15 20  80  1.3  3.0  1.18  6.25  6.65 266 1022.7   8.3   9.0 999.0 99.0 99.00
2020 04 09 15 50  73  2.6  3.9  1.24 13.79  6.81 322 1022.5   8.4   8.9 999.0 99.0 99.00
2020 04 09 16 20 101  2.0  2.5  1.17  6.67  6.84 272 1022.4   8.1   8.8 999.0 99.0 99.00
2020 04 09 16 50  48  0.7  1.4  1.10  6.67  6.79 270 1022.5   8.2   8.7 999.0 99.0 99.00
2020 04 09 17 20 303  0.4  0.9  1.22  6.67  6.88 271 1022.4   8.1   8.7 999.0 99.0 99.00
2020 04 09 17 50 270  1.2  1.9  1.19  7.14  6.44 280 1022.1   8.3   8.9 999.0 99.0 99.00
2020 04 09 18 20 285  2.5  3.2  1.26  6.25  6.35 284 1022.2   8.2   9.0 999.0 99.0 99.00
2020 04 09 18 50 275  1.8  2.4  1.28 12.12  6.50 280 1021.8   8.3   9.1 999.0 99.0 99.00
2020 04 09 19 20 286  2.4  3.0  1.31 12.90  6.21 284 1021.6   8.6   9.1 999.0 99.0 99.00
2020 04 09 19 50 277  2.2  2.8  1.37  5.88  5.94 282 1021.4   8.8   9.2 999.0 99.0 99.00
2020 04 09 20 20 283  4.5  5.5  1.31  6.67  5.64 276 1021.2   8.9   9.2 999.0 99.0 99.00
2020 04 09 20 50 285  5.1  6.1  1.28  6.25  5.37 283 1020.8   8.9   9.2 999.0 99.0 99.00
2020 04 09 21 20 287  5.3  6.1  1.28  5.88  5.44 287 1020.7   9.0   9.2 999.0 99.0 99.00
2020 04 09 21 50 289  5.7  6.5  1.38  6.25  5.44 281 1020.3   9.0   9.2 999.0 99.0 99.00
2020 04 09 22 20 283  5.5  6.6  1.29  5.88  5.48 286 1020.1   9.1   9.2 999.0 99.0 99.00
2020 04 09 22 50 281  5.9  7.3  1.34  6.67  5.48 276 1020.0   9.2   9.2 999.0 99.0 99.00
2020 04 09 23 20 283  6.6  7.6  1.22  5.88  5.24 289 1019.7   9.2   9.2 999.0 99.0 99.00
2020 04 09 23 50 283  6.8  8.0  1.14  6.25  5.07 287 1019.5   9.3   9.2 999.0 99.0 99.00
2020 04 10 00 20 287  5.8  7.1  1.22  5.88  5.03 283 1019.2   9.4   9.3 999.0 99.0 99.00
2020 04 10 00 50 281  6.0  7.5  1.28 12.12  5.08 315 1019.1   9.4   9.2 999.0 99.0 99.00
2020 04 10 01 20 291  8.0  9.9  1.28  6.67  4.99 270 1018.9   9.3   9.0 999.0 99.0 99.00
2020 04 10 01 50 292  7.3  9.1  1.34  5.88  4.97 291 1018.8   9.4   9.0 999.0 99.0 99.00
2020 04 10 02 20 287  7.1  9.1  1.35 12.90  4.89 111 1018.6   9.4   9.1 999.0 99.0 99.00
2020 04 10 02 50 274  7.7  9.3  1.42  6.67  5.18 269 1018.3   9.4   9.1 999.0 99.0 99.00
2020 04 10 03 20 280  5.8  7.1  1.39  5.88  5.13 276 1018.5   9.4   9.1 999.0 99.0 99.00
2020 04 10 03 50 269  5.1  6.3  1.27 12.90  5.57 269 1018.6   9.4   9.0 999.0 99.0 99.00
2020 04 10 04 20 269  2.9  4.6  1.32  6.67  5.91 267 1018.8   9.5   9.0 999.0 99.0 99.00
2020 04 10 04 50 272  2.2  3.6  1.37  6.67  6.10 272 1019.1   9.5   9.0 999.0 99.0 99.00
2020 04 10 05 20 241  1.8  2.9  1.54  7.14  6.30 256 1019.1   9.4   8.9 999.0 99.0 99.00
2020 04 10 05 50 197  2.6  3.2  1.56  6.67  6.12 263 1018.8   9.2   8.8 999.0 99.0 99.00
2020 04 10 06 20 193  3.5  4.3  1.58  6.67  6.16 273 1018.5   9.1   8.8 999.0 99.0 99.00
2020 04 10 06 50 178  1.7  2.7  1.67  7.14  6.08 257 1018.3   9.3   8.8 999.0 99.0 99.00
2020 04 10 07 20 169  2.1  3.2  1.68  7.14  6.10 274 1018.1   9.2   8.9 999.0 99.0 99.00
2020 04 10 08 20   2  2.2  2.6  1.67  6.67  5.98 280 1018.3   8.8   8.9 999.0 99.0 99.00
2020 04 10 08 50  18  2.7  3.7  1.61  6.67  5.94 285 1018.2   8.6   8.8 999.0 99.0 99.00
2020 04 10 09 20 343  1.2  2.1  1.85  7.69  6.19 285 1018.1   8.7   8.8 999.0 99.0 99.00
2020 04 10 09 50 251  1.0  1.7  1.69  7.14  6.26 292 1018.1   8.6   8.8 999.0 99.0 99.00
2020 04 10 10 20 197  0.1  0.4  1.89  7.14  6.20 284 1018.2   8.3   8.8 999.0 99.0 99.00
2020 04 10 10 50  82  0.2  1.2  2.01  7.14  6.43 284 1018.1   8.2   8.8 999.0 99.0 99.00
2020 04 10 11 20 108  0.1  0.9  1.88  7.14  6.33 278 1018.2   8.2   8.8 999.0 99.0 99.00
2020 04 10 11 50  35  0.8  2.2  1.90  7.14  6.11 286 1018.3   8.0   8.8 999.0 99.0 99.00
2020 04 10 12 20  87  0.4  1.4  1.97  7.69  6.31 274 1018.4   7.8   8.8 999.0 99.0 99.00
2020 04 10 12 50  54  0.6  1.2  1.72  6.67  5.99 284 1018.5   7.8   8.8 999.0 99.0 99.00
2020 04 10 13 20  41  0.8  1.4  1.80  7.69  5.97 270 1018.7   7.8   8.7 999.0 99.0 99.00
2020 04 10 13 50  90  1.1  2.1  1.67  7.14  6.02 277 1018.6   7.9   8.7 999.0 99.0 99.00
2020 04 10 14 20 197  0.1  0.4  1.75  7.14  6.40 288 1018.9   8.0   8.7 999.0 99.0 99.00
2020 04 10 14 50  71  1.2  2.1  1.64  7.14  6.43 295 1019.1   7.9   8.7 999.0 99.0 99.00
2020 04 10 15 20  60  2.4  3.5  1.56  7.69  6.68 282 1019.2   7.7   8.7 999.0 99.0 99.00
2020 04 10 15 50  80  2.1  2.9  1.61  7.69  6.85 277 1019.3   7.8   8.7 999.0 99.0 99.00
2020 04 10 16 20  68  2.1  3.3  1.59  7.14  6.67 279 1019.3   7.8   8.8 999.0 99.0 99.00
2020 04 10 16 50  62  0.4  1.2  1.47  7.14  7.20 276 1019.3   8.0   8.8 999.0 99.0 99.00
2020 04 10 17 20  81  0.3  1.0  1.52  7.14  7.02 278 1019.4   8.1   8.9 999.0 99.0 99.00
2020 04 10 17 50 259  0.6  1.8  1.62  7.14  6.79 275 1019.4   8.3   8.9 999.0 99.0 99.00
2020 04 10 18 20 222  3.6  5.6  1.65  7.69  6.87 277 1019.4   8.3   8.8 999.0 99.0 99.00
2020 04 10 18 50 230  3.7  4.5  1.82  7.14  6.95 286 1019.3   8.6   8.8 999.0 99.0 99.00
2020 04 10 19 20 246  3.6  4.9  1.89  6.67  6.69 268 1019.3   8.7   8.8 999.0 99.0 99.00
2020 04 10 19 50 250  4.7  5.5  1.88  7.14  6.56 284 1019.1   8.9   8.8 999.0 99.0 99.00
2020 04 10 20 20 250  5.2  6.5  1.90  6.67  6.28 280 1019.0   8.9   8.7 999.0 99.0 99.00
2020 04 10 20 50 277  5.6  7.1  1.87  6.67  5.98 275 1019.1   8.6   8.8 999.0 99.0 99.00
